11.283185307179586	10.0
11.281221914034347	10.157063270729072
11.275332961655437	10.314028382026567
11.2655221304464	10.470797235807362
11.25179555185738	10.627271856640888
11.234161804553182	10.783354452982595
11.212631909051861	10.938947478290475
11.187219320837286	11.093953691988483
11.157939921949868	11.24827622023873
11.124812011060829	11.401818616484471
11.087856292036115	11.554484921726075
11.047095860997153	11.70617972449227
11.002556191886537	11.856808220469203
10.954265120547632	12.00627627175006
10.90225282732808	12.154490465668186
10.846551818218071	12.301358173176961
10.787196904535152	12.446787606739944
10.724225181168292	12.590687877695087
10.657676003394773	12.732969053057204
10.587590962284438	12.87354221172314
10.51401385870661	13.012319500044587
10.43699067595599	13.14921418673374
10.356569551014585	13.284140717067531
10.272800744467663	13.417014766356548
10.185736609092519	13.547753292645227
10.095431557139708	13.676274588610356
10.001942026327141	13.802498332625508
9.905326444568361	13.926345638959432
9.805645193456996	14.047739107077074
9.702960570530223	14.16660287001239
9.597336750334843	14.282862641782724
9.488839744320275	14.396445763815144
9.377537359583549	14.507281250355664
9.263499156492074	14.615299832833053
9.146796405210681	14.720434003149414
9.027502041160082	14.822618055870567
8.905690619434608	14.921788129289794
8.781438268207705	15.017882245339337
8.654822641154302	15.11084034832466
8.525922868919789	15.200604342457314
